GEOID,ID,TRACT_LA_pct,NAME,nonmin_pop,nonmin_moe,tot_pop,tot_moe,nonmin_alloc,tot_alloc,nonmin_moe_alloc,tot_moe_alloc
25013810902,5473,0.27464298522781594,"Census Tract 8109.02, Hampden County, Massachusetts",3078,352,4577,538,845.3511085312175,1257.0409433877135,96.67433080019121,147.75792605256498
25013810902,5474,1.649693742168473e-14,"Census Tract 8109.02, Hampden County, Massachusetts",3078,352,4577,538,5.07775733839456e-11,7.550648257905102e-11,5.806921972433025e-12,8.875352332866385e-12
25013810902,5484,0.07171462319398651,"Census Tract 8109.02, Hampden County, Massachusetts",3078,352,4577,538,220.73761019109048,328.2378303588763,25.243547364283252,38.582467278364746
25013810902,5511,9.880230999291617e-14,"Census Tract 8109.02, Hampden County, Massachusetts",3078,352,4577,538,3.04113510158196e-10,4.522181728375773e-10,3.4778413117506496e-11,5.31556427761889e-11
25013811000,5485,7.560971476639825e-16,"Census Tract 8110, Hampden County, Massachusetts",3802,492,4652,688,2.8746813554184615e-12,3.5173639309328464e-12,3.719997966506794e-13,5.201948375928199e-13
25013811000,5487,5.5666103117359763e-14,"Census Tract 8110, Hampden County, Massachusetts",3802,492,4652,688,2.1164252405220183e-10,2.589587117019576e-10,2.7387722733741003e-11,3.8298278944743516e-11
25013811000,5584,3.8437004178787046e-14,"Census Tract 8110, Hampden County, Massachusetts",3802,492,4652,688,1.4613748988774834e-10,1.7880894343971734e-10,1.8911006055963226e-11,2.6444658875005486e-11
25013811101,5281,0.2094867223457125,"Census Tract 8111.01, Hampden County, Massachusetts",2277,421,4316,426,477.0012667811874,904.1446936440951,88.19391010754497,89.24134371927353
25013811102,5281,1.4072936387174857e-4,"Census Tract 8111.02, Hampden County, Massachusetts",3782,584,6661,794,0.5322384541629531,0.9373982927497172,0.08218594850110117,0.11173911491416837
25013811200,5584,0.10327540209379846,"Census Tract 8112, Hampden County, Massachusetts",3604,482,4247,510,372.20454914604966,438.61063269236206,49.77874380921086,52.67045506783721
25013811800,5278,0.1469595965851711,"Census Tract 8118, Hampden County, Massachusetts",1402,225,3748,454,206.03735441240988,550.8045680012212,33.0659092316635,66.71965684966769
25013811800,5423,0.21773318603283703,"Census Tract 8118, Hampden County, Massachusetts",1402,225,3748,454,305.2619268180375,816.0639812510732,48.98996685738833,98.85086645890802
25013811900,5278,4.243775775103693e-15,"Census Tract 8119, Hampden County, Massachusetts",2544,337,3569,434,1.0796165571863795e-11,1.514603574134508e-11,1.4301524362099445e-12,1.8417986863950028e-12
25013811900,5311,1.8357720617167185e-14,"Census Tract 8119, Hampden County, Massachusetts",2544,337,3569,434,4.670204125007332e-11,6.551870488266968e-11,6.186551847985341e-12,7.967250747850559e-12
25013811900,5422,8.51373745618068e-15,"Census Tract 8119, Hampden County, Massachusetts",2544,337,3569,434,2.165894808852365e-11,3.0385528981108845e-11,2.869129522732889e-12,3.694962055982415e-12
25013811900,5423,1.0602824042942236e-14,"Census Tract 8119, Hampden County, Massachusetts",2544,337,3569,434,2.697358436524505e-11,3.784147900926084e-11,3.573151702471534e-12,4.601625634636931e-12
25013812001,5278,1.388799686824556e-13,"Census Tract 8120.01, Hampden County, Massachusetts",1140,172,3247,428,1.5832316429799938e-10,4.5094325831193333e-10,2.3887354613382363e-11,5.9440626596091e-11
25013812001,5291,1.0774359668511995e-13,"Census Tract 8120.01, Hampden County, Massachusetts",1140,172,3247,428,1.2282770022103674e-10,3.498434584365845e-10,1.853189862984063e-11,4.611425938123134e-11
25013812001,5312,0.16600898545324094,"Census Tract 8120.01, Hampden County, Massachusetts",1140,172,3247,428,189.25024341669467,539.0311757666733,28.553545497957444,71.05184577398713
25013812001,5314,2.5907811416650982e-14,"Census Tract 8120.01, Hampden County, Massachusetts",1140,172,3247,428,2.953490501498212e-11,8.412266366986574e-11,4.456143563663969e-12,1.108854328632662e-11
