ID,n,TAZ_nonmin,TAZ_tot,TAZ_nonmin_moe,TAZ_tot_moe,min_pct,min_pct_moe,combined_moe_pct
2806,3,1712.5995890036736,3015.1955820070734,337.61430531095766,326.7504823747898,0.43201044760629526,0.09353535706691556,43.2% ± 9.4%
2807,3,975.4579012911177,1147.1472404198328,147.35756972970455,133.68803635960208,0.14966634890380792,0.08173458898513482,15.0% ± 8.2%
2808,2,1627.525214489197,1970.0451100142957,238.45042874311696,229.5590568238821,0.17386398604984898,0.07337029917908416,17.4% ± 7.3%
2809,3,379.98467081715916,540.7122421674391,58.758159085327264,101.28351935719836,0.2972515856234459,0.1706944931514088,29.7% ± 17.1%
2810,4,2833.1398451407113,3356.0132642252465,260.47433243339157,289.9862026105735,0.155801952470901,0.0265128729181865,15.6% ± 2.7%
2811,3,1037.0755161924617,1132.3287716898205,90.2399262606425,87.04962583728646,0.08412155363252716,0.037331365717460485,8.4% ± 3.7%
2812,2,207.33750547841217,245.6029581303786,19.062171198916115,21.221924585909267,0.1558020837503642,0.02651275195808046,15.6% ± 2.7%
2813,2,118.59354681317026,140.48874128209223,10.880952661327903,12.113764290430684,0.1558501718294838,0.026468550112619657,15.6% ± 2.6%
2814,3,251.02355079697216,297.35375305899174,23.072407661787878,25.68652260364142,0.15580836557602884,0.02650696576311934,15.6% ± 2.7%
2815,4,1301.906152168598,1576.1970067835039,190.66403992133453,183.55453365634634,0.17402066710851238,0.07334970566481311,17.4% ± 7.3%
2816,2,364.7718513904526,435.03013156744896,59.74809842693136,82.48207851671977,0.16150210084034888,0.21008939906992494,16.2% ± 21.0%
2817,1,462.5975198840666,551.6978877915834,75.77153238314027,104.60238313695463,0.16150210084033623,0.21008939906994634,16.2% ± 21.0%
